x,y,z,qw,qx,qy,qz
0.27385912,0.68038174,0.24563858,0.50533861,-0.49948028,0.49573815,0.49939566
0.2738589,0.68038029,0.24563852,0.50533838,-0.49948061,0.49573804,0.49939568
0.27385868,0.68037885,0.24563847,0.50533814,-0.49948095,0.49573792,0.49939569
0.27385845,0.6803774,0.24563841,0.50533791,-0.49948128,0.49573781,0.49939571
0.27385822,0.68037596,0.24563835,0.50533768,-0.49948161,0.49573769,0.49939572
0.27385797,0.68037452,0.24563829,0.50533744,-0.49948195,0.49573758,0.49939574
0.27385772,0.68037308,0.24563823,0.50533721,-0.49948228,0.49573746,0.49939576
0.27385747,0.68037164,0.24563817,0.50533698,-0.49948261,0.49573735,0.49939578
0.2738572,0.68037021,0.24563812,0.50533674,-0.49948295,0.49573723,0.4993958
0.27385693,0.68036878,0.24563806,0.50533651,-0.49948328,0.49573711,0.49939582
0.27385665,0.68036734,0.245638,0.50533628,-0.49948361,0.49573699,0.49939584
0.27385636,0.68036592,0.24563794,0.50533604,-0.49948395,0.49573687,0.49939586
0.27385607,0.68036449,0.24563788,0.50533581,-0.49948428,0.49573675,0.49939588
0.27385577,0.68036306,0.24563783,0.50533557,-0.49948461,0.49573663,0.49939591
0.27385546,0.68036164,0.24563777,0.50533534,-0.49948495,0.49573651,0.49939593
0.27385514,0.68036022,0.24563771,0.5053351,-0.49948528,0.49573639,0.49939596
0.27385482,0.6803588,0.24563765,0.50533487,-0.49948561,0.49573627,0.49939598
0.27385449,0.68035738,0.24563759,0.50533463,-0.49948595,0.49573614,0.49939601
0.27385415,0.68035596,0.24563754,0.5053344,-0.49948628,0.49573602,0.49939604
0.27385381,0.68035455,0.24563748,0.50533416,-0.49948661,0.4957359,0.49939606
0.27385345,0.68035313,0.24563742,0.50533393,-0.49948695,0.49573577,0.49939609
0.2738531,0.68035172,0.24563736,0.50533369,-0.49948728,0.49573564,0.49939612
0.27385273,0.68035032,0.24563731,0.50533345,-0.49948762,0.49573552,0.49939615
0.27385236,0.68034891,0.24563725,0.50533322,-0.49948795,0.49573539,0.49939619
0.27385198,0.6803475,0.24563719,0.50533298,-0.49948828,0.49573526,0.49939622
0.27385159,0.6803461,0.24563713,0.50533275,-0.49948862,0.49573513,0.49939625
0.27385119,0.6803447,0.24563708,0.50533251,-0.49948895,0.495735,0.49939629
0.27385079,0.6803433,0.24563702,0.50533227,-0.49948929,0.49573487,0.49939632
0.27385038,0.68034191,0.24563696,0.50533204,-0.49948962,0.49573474,0.49939636
0.27384997,0.68034051,0.2456369,0.5053318,-0.49948995,0.49573461,0.49939639
0.27384954,0.68033912,0.24563685,0.50533156,-0.49949029,0.49573447,0.49939643
0.27384911,0.68033773,0.24563679,0.50533133,-0.49949062,0.49573434,0.49939647
0.27384868,0.68033634,0.24563673,0.50533109,-0.49949096,0.49573421,0.49939651
0.27384823,0.68033495,0.24563667,0.50533085,-0.49949129,0.49573407,0.49939655
0.27384778,0.68033357,0.24563662,0.50533061,-0.49949163,0.49573393,0.49939659
0.27384732,0.68033218,0.24563656,0.50533038,-0.49949196,0.4957338,0.49939663
0.27384686,0.6803308,0.2456365,0.50533014,-0.49949229,0.49573366,0.49939667
0.27384639,0.68032942,0.24563645,0.5053299,-0.49949263,0.49573352,0.49939672
0.27384591,0.68032805,0.24563639,0.50532966,-0.49949296,0.49573338,0.49939676
0.27384542,0.68032667,0.24563633,0.50532943,-0.4994933,0.49573324,0.49939681
0.27384493,0.6803253,0.24563627,0.50532919,-0.49949363,0.4957331,0.49939685
0.27384443,0.68032393,0.24563622,0.50532895,-0.49949397,0.49573296,0.4993969
0.27384392,0.68032256,0.24563616,0.50532871,-0.4994943,0.49573282,0.49939695
0.27384341,0.68032119,0.2456361,0.50532847,-0.49949464,0.49573268,0.49939699
0.27384289,0.68031983,0.24563605,0.50532824,-0.49949497,0.49573253,0.49939704
0.27384236,0.68031846,0.24563599,0.505328,-0.4994953,0.49573239,0.49939709
0.27384182,0.6803171,0.24563593,0.50532776,-0.49949564,0.49573224,0.49939714
0.27384128,0.68031574,0.24563588,0.50532752,-0.49949597,0.4957321,0.4993972
0.27384074,0.68031439,0.24563582,0.50532728,-0.49949631,0.49573195,0.49939725
0.27384018,0.68031303,0.24563576,0.50532704,-0.49949664,0.4957318,0.4993973
0.27383962,0.68031168,0.24563571,0.5053268,-0.49949698,0.49573165,0.49939736
0.27383905,0.68031033,0.24563565,0.50532657,-0.49949731,0.4957315,0.49939741
0.27383847,0.68030898,0.24563559,0.50532633,-0.49949765,0.49573135,0.49939747
0.27383789,0.68030764,0.24563554,0.50532609,-0.49949798,0.4957312,0.49939752
0.2738373,0.68030629,0.24563548,0.50532585,-0.49949832,0.49573105,0.49939758
0.27383671,0.68030495,0.24563543,0.50532561,-0.49949865,0.4957309,0.49939764
0.27383611,0.68030361,0.24563537,0.50532537,-0.49949898,0.49573075,0.4993977
0.2738355,0.68030227,0.24563531,0.50532513,-0.49949932,0.49573059,0.49939776
0.27383488,0.68030094,0.24563526,0.50532489,-0.49949965,0.49573044,0.49939782
0.27383426,0.6802996,0.2456352,0.50532465,-0.49949999,0.49573028,0.49939788
0.27383363,0.68029827,0.24563515,0.50532442,-0.49950032,0.49573012,0.49939794
0.27383299,0.68029694,0.24563509,0.50532418,-0.49950066,0.49572997,0.49939801
0.27383235,0.68029561,0.24563503,0.50532394,-0.49950099,0.49572981,0.49939807
0.2738317,0.68029429,0.24563498,0.5053237,-0.49950133,0.49572965,0.49939814
0.27383104,0.68029296,0.24563492,0.50532346,-0.49950166,0.49572949,0.4993982
0.27383038,0.68029164,0.24563487,0.50532322,-0.499502,0.49572933,0.49939827
0.27382971,0.68029032,0.24563481,0.50532298,-0.49950233,0.49572917,0.49939834
0.27382904,0.68028901,0.24563476,0.50532274,-0.49950267,0.49572901,0.4993984
0.27382835,0.68028769,0.2456347,0.5053225,-0.499503,0.49572884,0.49939847
0.27382766,0.68028638,0.24563464,0.50532226,-0.49950334,0.49572868,0.49939854
0.27382697,0.68028507,0.24563459,0.50532202,-0.49950367,0.49572851,0.49939861
0.27382627,0.68028376,0.24563453,0.50532178,-0.49950401,0.49572835,0.49939869
0.27382556,0.68028245,0.24563448,0.50532155,-0.49950434,0.49572818,0.49939876
0.27382484,0.68028115,0.24563442,0.50532131,-0.49950467,0.49572801,0.49939883
0.27382412,0.68027985,0.24563437,0.50532107,-0.49950501,0.49572785,0.49939891
0.27382339,0.68027855,0.24563431,0.50532083,-0.49950534,0.49572768,0.49939898
0.27382266,0.68027725,0.24563426,0.50532059,-0.49950568,0.49572751,0.49939906
0.27382192,0.68027596,0.2456342,0.50532035,-0.49950601,0.49572734,0.49939913
0.27382117,0.68027466,0.24563415,0.50532011,-0.49950635,0.49572716,0.49939921
0.27382041,0.68027337,0.24563409,0.50531987,-0.49950668,0.49572699,0.49939929
0.27381965,0.68027208,0.24563404,0.50531963,-0.49950702,0.49572682,0.49939937
0.27381889,0.6802708,0.24563398,0.50531939,-0.49950735,0.49572664,0.49939945
0.27381811,0.68026951,0.24563393,0.50531915,-0.49950769,0.49572647,0.49939953
0.27381733,0.68026823,0.24563387,0.50531891,-0.49950802,0.49572629,0.49939961
0.27381655,0.68026695,0.24563382,0.50531868,-0.49950836,0.49572612,0.4993997
0.27381576,0.68026567,0.24563377,0.50531844,-0.49950869,0.49572594,0.49939978
0.27381496,0.68026439,0.24563371,0.5053182,-0.49950902,0.49572576,0.49939986
0.27381415,0.68026312,0.24563366,0.50531796,-0.49950936,0.49572558,0.49939995
0.27381334,0.68026185,0.2456336,0.50531772,-0.49950969,0.4957254,0.49940004
0.27381252,0.68026058,0.24563355,0.50531748,-0.49951003,0.49572522,0.49940012
0.2738117,0.68025931,0.24563349,0.50531724,-0.49951036,0.49572504,0.49940021
0.27381087,0.68025805,0.24563344,0.505317,-0.4995107,0.49572485,0.4994003
0.27381003,0.68025678,0.24563339,0.50531677,-0.49951103,0.49572467,0.49940039
0.27380919,0.68025552,0.24563333,0.50531653,-0.49951136,0.49572449,0.49940048
0.27380834,0.68025426,0.24563328,0.50531629,-0.4995117,0.4957243,0.49940057
0.27380748,0.68025301,0.24563322,0.50531605,-0.49951203,0.49572411,0.49940066
0.27380662,0.68025175,0.24563317,0.50531581,-0.49951237,0.49572393,0.49940076
0.27380575,0.6802505,0.24563312,0.50531557,-0.4995127,0.49572374,0.49940085
0.27380488,0.68024925,0.24563306,0.50531533,-0.49951304,0.49572355,0.49940094
0.273804,0.68024801,0.24563301,0.5053151,-0.49951337,0.49572336,0.49940104
0.27380311,0.68024676,0.24563296,0.50531486,-0.4995137,0.49572317,0.49940114
0.27380222,0.68024552,0.2456329,0.50531462,-0.49951404,0.49572298,0.49940123
0.27380132,0.68024428,0.24563285,0.50531438,-0.49951437,0.49572278,0.49940133
0.27380042,0.68024304,0.2456328,0.50531414,-0.49951471,0.49572259,0.49940143
0.27379951,0.6802418,0.24563274,0.50531391,-0.49951504,0.49572239,0.49940153
0.27379859,0.68024057,0.24563269,0.50531367,-0.49951537,0.4957222,0.49940163
0.27379767,0.68023934,0.24563264,0.50531343,-0.49951571,0.495722,0.49940173
0.27379674,0.68023811,0.24563259,0.50531319,-0.49951604,0.49572181,0.49940184
0.27379581,0.68023688,0.24563253,0.50531296,-0.49951637,0.49572161,0.49940194
0.27379487,0.68023565,0.24563248,0.50531272,-0.49951671,0.49572141,0.49940204
0.27379392,0.68023443,0.24563243,0.50531248,-0.49951704,0.49572121,0.49940215
0.27379297,0.68023321,0.24563238,0.50531225,-0.49951737,0.49572101,0.49940225
0.27379201,0.68023199,0.24563232,0.50531201,-0.49951771,0.49572081,0.49940236
0.27379104,0.68023078,0.24563227,0.50531177,-0.49951804,0.4957206,0.49940247
0.27379007,0.68022956,0.24563222,0.50531154,-0.49951837,0.4957204,0.49940257
0.2737891,0.68022835,0.24563217,0.5053113,-0.49951871,0.49572019,0.49940268
0.27378811,0.68022714,0.24563211,0.50531106,-0.49951904,0.49571999,0.49940279
0.27378712,0.68022593,0.24563206,0.50531083,-0.49951937,0.49571978,0.4994029
0.27378613,0.68022473,0.24563201,0.50531059,-0.49951971,0.49571958,0.49940302
0.27378513,0.68022353,0.24563196,0.50531035,-0.49952004,0.49571937,0.49940313
0.27378412,0.68022233,0.24563191,0.50531012,-0.49952037,0.49571916,0.49940324
0.27378311,0.68022113,0.24563185,0.50530988,-0.49952071,0.49571895,0.49940336
0.2737821,0.68021993,0.2456318,0.50530965,-0.49952104,0.49571874,0.49940347
0.27378107,0.68021874,0.24563175,0.50530941,-0.49952137,0.49571852,0.49940359
0.27378004,0.68021755,0.2456317,0.50530918,-0.4995217,0.49571831,0.4994037
0.27377901,0.68021636,0.24563165,0.50530894,-0.49952204,0.4957181,0.49940382
0.27377797,0.68021517,0.2456316,0.50530871,-0.49952237,0.49571788,0.49940394
0.27377692,0.68021399,0.24563155,0.50530847,-0.4995227,0.49571767,0.49940406
0.27377587,0.6802128,0.24563149,0.50530824,-0.49952303,0.49571745,0.49940418
0.27377481,0.68021162,0.24563144,0.505308,-0.49952337,0.49571723,0.4994043
0.27377375,0.68021045,0.24563139,0.50530777,-0.4995237,0.49571701,0.49940442
0.27377268,0.68020927,0.24563134,0.50530753,-0.49952403,0.49571679,0.49940455
0.2737716,0.6802081,0.24563129,0.5053073,-0.49952436,0.49571657,0.49940467
0.27377052,0.68020693,0.24563124,0.50530707,-0.49952469,0.49571635,0.49940479
0.27376944,0.68020576,0.24563119,0.50530683,-0.49952503,0.49571613,0.49940492
0.27376834,0.68020459,0.24563114,0.5053066,-0.49952536,0.49571591,0.49940504
0.27376725,0.68020343,0.24563109,0.50530637,-0.49952569,0.49571568,0.49940517
0.27376614,0.68020227,0.24563104,0.50530613,-0.49952602,0.49571546,0.4994053
0.27376504,0.68020111,0.24563099,0.5053059,-0.49952635,0.49571523,0.49940543
0.27376392,0.68019995,0.24563094,0.50530567,-0.49952668,0.495715,0.49940556
0.2737628,0.68019879,0.24563089,0.50530544,-0.49952701,0.49571478,0.49940569
0.27376168,0.68019764,0.24563084,0.5053052,-0.49952734,0.49571455,0.49940582
0.27376055,0.68019649,0.24563079,0.50530497,-0.49952768,0.49571432,0.49940595
0.27375941,0.68019534,0.24563074,0.50530474,-0.49952801,0.49571409,0.49940608
0.27375827,0.6801942,0.24563069,0.50530451,-0.49952834,0.49571385,0.49940622
0.27375712,0.68019305,0.24563064,0.50530428,-0.49952867,0.49571362,0.49940635
0.27375597,0.68019191,0.24563059,0.50530405,-0.499529,0.49571339,0.49940649
0.27375481,0.68019077,0.24563054,0.50530381,-0.49952933,0.49571315,0.49940662
0.27375365,0.68018964,0.24563049,0.50530358,-0.49952966,0.49571292,0.49940676
0.27375248,0.6801885,0.24563044,0.50530335,-0.49952999,0.49571268,0.4994069
0.2737513,0.68018737,0.24563039,0.50530312,-0.49953032,0.49571244,0.49940704
0.27375013,0.68018624,0.24563034,0.50530289,-0.49953065,0.4957122,0.49940718
0.27374894,0.68018511,0.2456303,0.50530266,-0.49953098,0.49571196,0.49940732
0.27374775,0.68018399,0.24563025,0.50530243,-0.49953131,0.49571172,0.49940746
0.27374655,0.68018287,0.2456302,0.5053022,-0.49953164,0.49571148,0.4994076
0.27374535,0.68018175,0.24563015,0.50530197,-0.49953197,0.49571124,0.49940774
0.27374415,0.68018063,0.2456301,0.50530175,-0.4995323,0.495711,0.49940789
0.27374294,0.68017951,0.24563005,0.50530152,-0.49953263,0.49571075,0.49940803
0.27374172,0.6801784,0.24563,0.50530129,-0.49953296,0.49571051,0.49940818
0.2737405,0.68017729,0.24562996,0.50530106,-0.49953329,0.49571026,0.49940832
0.27373927,0.68017618,0.24562991,0.50530083,-0.49953361,0.49571001,0.49940847
0.27373804,0.68017507,0.24562986,0.50530061,-0.49953394,0.49570976,0.49940862
0.2737368,0.68017397,0.24562981,0.50530038,-0.49953427,0.49570951,0.49940877
0.27373556,0.68017287,0.24562976,0.50530015,-0.4995346,0.49570926,0.49940892
0.27373431,0.68017177,0.24562972,0.50529992,-0.49953493,0.49570901,0.49940907
0.27373306,0.68017067,0.24562967,0.5052997,-0.49953526,0.49570876,0.49940922
0.2737318,0.68016957,0.24562962,0.50529947,-0.49953558,0.49570851,0.49940937
0.27373054,0.68016848,0.24562957,0.50529925,-0.49953591,0.49570825,0.49940952
0.27372927,0.68016739,0.24562953,0.50529902,-0.49953624,0.495708,0.49940968
0.273728,0.6801663,0.24562948,0.5052988,-0.49953657,0.49570774,0.49940983
0.27372672,0.68016522,0.24562943,0.50529857,-0.49953689,0.49570748,0.49940999
0.27372543,0.68016413,0.24562938,0.50529835,-0.49953722,0.49570722,0.49941015
0.27372415,0.68016305,0.24562934,0.50529812,-0.49953755,0.49570697,0.4994103
0.27372285,0.68016197,0.24562929,0.5052979,-0.49953788,0.49570671,0.49941046
0.27372155,0.6801609,0.24562924,0.50529767,-0.4995382,0.49570644,0.49941062
0.27372025,0.68015982,0.2456292,0.50529745,-0.49953853,0.49570618,0.49941078
0.27371894,0.68015875,0.24562915,0.50529723,-0.49953886,0.49570592,0.49941094
0.27371763,0.68015768,0.24562911,0.505297,-0.49953918,0.49570565,0.4994111
0.27371631,0.68015662,0.24562906,0.50529678,-0.49953951,0.49570539,0.49941126
0.27371499,0.68015555,0.24562901,0.50529656,-0.49953983,0.49570512,0.49941143
0.27371366,0.68015449,0.24562897,0.50529634,-0.49954016,0.49570486,0.49941159
0.27371233,0.68015343,0.24562892,0.50529611,-0.49954048,0.49570459,0.49941176
0.27371099,0.68015237,0.24562888,0.50529589,-0.49954081,0.49570432,0.49941192
0.27370965,0.68015131,0.24562883,0.50529567,-0.49954114,0.49570405,0.49941209
0.2737083,0.68015026,0.24562878,0.50529545,-0.49954146,0.49570378,0.49941226
0.27370695,0.68014921,0.24562874,0.50529523,-0.49954178,0.49570351,0.49941242
0.27370559,0.68014816,0.24562869,0.50529501,-0.49954211,0.49570323,0.49941259
0.27370423,0.68014711,0.24562865,0.50529479,-0.49954243,0.49570296,0.49941276
0.27370286,0.68014607,0.2456286,0.50529457,-0.49954276,0.49570268,0.49941293
0.27370149,0.68014503,0.24562856,0.50529435,-0.49954308,0.49570241,0.4994131
0.27370011,0.68014399,0.24562851,0.50529414,-0.49954341,0.49570213,0.49941328
0.27369873,0.68014295,0.24562847,0.50529392,-0.49954373,0.49570185,0.49941345
0.27369735,0.68014192,0.24562842,0.5052937,-0.49954405,0.49570157,0.49941362
0.27369596,0.68014089,0.24562838,0.50529348,-0.49954438,0.49570129,0.4994138
0.27369456,0.68013986,0.24562833,0.50529326,-0.4995447,0.49570101,0.49941397
0.27369316,0.68013883,0.24562829,0.50529305,-0.49954502,0.49570073,0.49941415
0.27369176,0.6801378,0.24562825,0.50529283,-0.49954535,0.49570045,0.49941433
0.27369035,0.68013678,0.2456282,0.50529262,-0.49954567,0.49570016,0.49941451
0.27368893,0.68013576,0.24562816,0.5052924,-0.49954599,0.49569988,0.49941468
0.27368752,0.68013474,0.24562811,0.50529218,-0.49954631,0.49569959,0.49941486
0.27368609,0.68013372,0.24562807,0.50529197,-0.49954663,0.4956993,0.49941505
0.27368467,0.68013271,0.24562803,0.50529176,-0.49954696,0.49569901,0.49941523
0.27368323,0.6801317,0.24562798,0.50529154,-0.49954728,0.49569873,0.49941541
0.2736818,0.68013069,0.24562794,0.50529133,-0.4995476,0.49569844,0.49941559
0.27368036,0.68012968,0.2456279,0.50529111,-0.49954792,0.49569814,0.49941578
0.27367891,0.68012868,0.24562785,0.5052909,-0.49954824,0.49569785,0.49941596
0.27367746,0.68012768,0.24562781,0.50529069,-0.49954856,0.49569756,0.49941615
0.27367601,0.68012668,0.24562777,0.50529048,-0.49954888,0.49569726,0.49941633
0.27367455,0.68012568,0.24562773,0.50529026,-0.4995492,0.49569697,0.49941652
0.27367309,0.68012468,0.24562768,0.50529005,-0.49954952,0.49569667,0.49941671
0.27367162,0.68012369,0.24562764,0.50528984,-0.49954984,0.49569638,0.4994169
0.27367015,0.6801227,0.2456276,0.50528963,-0.49955016,0.49569608,0.49941709
0.27366867,0.68012171,0.24562756,0.50528942,-0.49955048,0.49569578,0.49941728
0.27366719,0.68012072,0.24562751,0.50528921,-0.4995508,0.49569548,0.49941747
0.27366571,0.68011974,0.24562747,0.505289,-0.49955111,0.49569518,0.49941766
0.27366422,0.68011876,0.24562743,0.50528879,-0.49955143,0.49569487,0.49941785
0.27366272,0.68011778,0.24562739,0.50528859,-0.49955175,0.49569457,0.49941805
0.27366123,0.6801168,0.24562735,0.50528838,-0.49955207,0.49569427,0.49941824
0.27365972,0.68011583,0.24562731,0.50528817,-0.49955239,0.49569396,0.49941844
0.27365822,0.68011486,0.24562726,0.50528796,-0.4995527,0.49569366,0.49941863
0.27365671,0.68011389,0.24562722,0.50528776,-0.49955302,0.49569335,0.49941883
0.27365519,0.68011292,0.24562718,0.50528755,-0.49955334,0.49569304,0.49941903
0.27365367,0.68011196,0.24562714,0.50528734,-0.49955365,0.49569273,0.49941923
0.27365215,0.68011099,0.2456271,0.50528714,-0.49955397,0.49569242,0.49941942
0.27365062,0.68011003,0.24562706,0.50528693,-0.49955429,0.49569211,0.49941963
0.27364909,0.68010907,0.24562702,0.50528673,-0.4995546,0.4956918,0.49941983
0.27364756,0.68010812,0.24562698,0.50528653,-0.49955492,0.49569148,0.49942003
0.27364602,0.68010716,0.24562694,0.50528632,-0.49955523,0.49569117,0.49942023
0.27364447,0.68010621,0.2456269,0.50528612,-0.49955555,0.49569085,0.49942043
0.27364292,0.68010526,0.24562686,0.50528592,-0.49955586,0.49569054,0.49942064
0.27364137,0.68010432,0.24562682,0.50528572,-0.49955618,0.49569022,0.49942084
0.27363982,0.68010337,0.24562678,0.50528551,-0.49955649,0.4956899,0.49942105
0.27363826,0.68010243,0.24562674,0.50528531,-0.4995568,0.49568958,0.49942126
0.27363669,0.68010149,0.2456267,0.50528511,-0.49955712,0.49568926,0.49942146
0.27363512,0.68010055,0.24562666,0.50528491,-0.49955743,0.49568894,0.49942167
0.27363355,0.68009962,0.24562662,0.50528471,-0.49955774,0.49568862,0.49942188
0.27363198,0.68009869,0.24562658,0.50528451,-0.49955806,0.49568829,0.49942209
0.27363039,0.68009775,0.24562654,0.50528432,-0.49955837,0.49568797,0.4994223
0.27362881,0.68009683,0.2456265,0.50528412,-0.49955868,0.49568764,0.49942251
0.27362722,0.6800959,0.24562646,0.50528392,-0.49955899,0.49568732,0.49942273
0.27362563,0.68009498,0.24562642,0.50528372,-0.4995593,0.49568699,0.49942294
0.27362404,0.68009406,0.24562639,0.50528353,-0.49955961,0.49568666,0.49942315
0.27362244,0.68009314,0.24562635,0.50528333,-0.49955993,0.49568633,0.49942337
0.27362083,0.68009222,0.24562631,0.50528313,-0.49956024,0.495686,0.49942358
0.27361923,0.68009131,0.24562627,0.50528294,-0.49956055,0.49568567,0.4994238
0.27361761,0.68009039,0.24562623,0.50528274,-0.49956086,0.49568534,0.49942402
0.273616,0.68008948,0.2456262,0.50528255,-0.49956117,0.495685,0.49942423
0.27361438,0.68008858,0.24562616,0.50528236,-0.49956147,0.49568467,0.49942445
0.27361276,0.68008767,0.24562612,0.50528216,-0.49956178,0.49568433,0.49942467
0.27361113,0.68008677,0.24562608,0.50528197,-0.49956209,0.49568399,0.49942489
0.2736095,0.68008587,0.24562605,0.50528178,-0.4995624,0.49568366,0.49942511
0.27360787,0.68008497,0.24562601,0.50528159,-0.49956271,0.49568332,0.49942533
0.27360623,0.68008407,0.24562597,0.5052814,-0.49956302,0.49568298,0.49942556
0.27360459,0.68008318,0.24562594,0.50528121,-0.49956332,0.49568264,0.49942578
0.27360294,0.68008229,0.2456259,0.50528102,-0.49956363,0.4956823,0.49942601
0.2736013,0.6800814,0.24562586,0.50528083,-0.49956394,0.49568195,0.49942623
0.27359964,0.68008051,0.24562583,0.50528064,-0.49956424,0.49568161,0.49942646
0.27359799,0.68007963,0.24562579,0.50528045,-0.49956455,0.49568126,0.49942668
